 PersonId , FinancialYearId , Income , TaxPayable 
 267 , 3 , 442807 , 7453 
 357 , 4 , 470819 , 7453 
 465 , 5 , 451103 , 9953 
 246 , 2 , 478387 , 7453 
 406 , 4 , 306948 , 6653 
 587 , 5 , 427997 , 7453 
 88 , 1 , 259445 , 7453 
 104 , 1 , 328621 , 4753 
 715 , 5 , 228021 , 4753 
 259 , 3 , 246448 , 6653 
 639 , 6 , 127217 , 7453 
 8 , 4 , 104551 , 4753 
 277 , 1 , 216918 , 6653 
 622 , 5 , 454417 , 7453 
 532 , 8 , 156622 , 5653 
 691 , 7 , 342115 , 7453 
 671 , 7 , 374976 , 7453 
 224 , 2 , 995228 , 6653 
 398 , 2 , 459535 , 7453 
 552 , 2 , 104751 , 4753 
 81 , 2 , 322191 , 4753 
 398 , 4 , 150720 , 7453 
 853 , 7 , 268700 , 7453 
 215 , 2 , 199166 , 7453 
 262 , 8 , 130772 , 5653 
 498 , 4 , 127627 , 7453 
 159 , 2 , 430907 , 7453 
 781 , 1 , 152702 , 5653 
 221 , 2 , 164324 , 10953 
 665 , 6 , 192507 , 7453 
 522 , 5 , 231182 , 5653 
 72 , 4 , 66439 , 7453 
 515 , 8 , 467871 , 4753 
 661 , 6 , 313097 , 7453 
 405 , 2 , 231441 , 4753 
 668 , 6 , 94914 , 10953 
 324 , 3 , 245494 , 10953 
 228 , 8 , 440825 , 7453 
 717 , 7 , 164346 , 7453 
 384 , 2 , 271088 , 6653 
 600 , 5 , 449494 , 10953 
 70 , 1 , 120947 , 7453 
 125 , 3 , 429526 , 7453 
 91 , 8 , 254193 , 9953 
 501 , 5 , 253242 , 5653 
 793 , 7 , 97748 , 6653 
 718 , 6 , 351631 , 4753 
 576 , 2 , 220873 , 9953 
 549 , 5 , 268058 , 6653 
 776 , 4 , 96981 , 4753 
 828 , 7 , 367573 , 9953 
 409 , 4 , 181611 , 4753 
 572 , 5 , 391988 , 6653 
 669 , 1 , 317242 , 5653 
 621 , 5 , 283734 , 10953 
 869 , 7 , 342086 , 7453 
 68 , 6 , 252118 , 6653 
 998 , 3 , 301937 , 7453 
 78 , 3 , 397614 , 10953 
 710 , 8 , 229321 , 4753 
 428 , 4 , 496431 , 4753 
 1 , 1 , 156787 , 7453 
 970 , 8 , 214297 , 7453 
 431 , 7 , 85513 , 9953 
 738 , 6 , 65266 , 7453 
 200 , 2 , 110778 , 6653 
 82 , 4 , 141080 , 7453 
 592 , 3 , 403822 , 5653 
 393 , 4 , 272975 , 7453 
 773 , 3 , 111708 , 6653 
 542 , 4 , 146621 , 4753 
 736 , 8 , 434152 , 5653 
 432 , 4 , 220882 , 5653 
 802 , 1 , 238446 , 7453 
 706 , 6 , 155257 , 7453 
 367 , 1 , 251244 , 10953 
 116 , 1 , 221195 , 7453 
 916 , 8 , 64507 , 7453 
 714 , 6 , 445924 , 10953 
 115 , 1 , 83023 , 9953 
 781 , 7 , 275996 , 7453 
 676 , 1 , 260034 , 10953 
 539 , 5 , 384644 , 10953 
 370 , 6 , 117342 , 5653 
 838 , 7 , 324935 , 7453 
 38 , 1 , 99570 , 7453 
 561 , 8 , 174452 , 5653 
 355 , 8 , 200628 , 6653 
 742 , 1 , 79362 , 5653 
 364 , 3 , 345355 , 7453 
 226 , 1 , 342796 , 7453 
 181 , 1 , 443557 , 7453 
 857 , 5 , 93210 , 7453 
 845 , 8 , 435025 , 7453 
 543 , 6 , 274658 , 6653 
 815 , 5 , 342706 , 7453 
 76 , 1 , 406650 , 7453 
 446 , 4 , 394013 , 9953 
 840 , 2 , 234526 , 7453 
 301 , 3 , 192464 , 10953 
 670 , 3 , 456669 , 7453 
 377 , 4 , 447810 , 7453 
 437 , 7 , 447458 , 6653 
 290 , 3 , 206350 , 7453 
 14 , 1 , 450360 , 7453 
 106 , 8 , 499421 , 4753 
 442 , 1 , 460730 , 7453 
 826 , 4 , 203541 , 4753 
 304 , 3 , 211985 , 7453 
 493 , 4 , 82490 , 7453 
 753 , 7 , 170451 , 4753 
 403 , 6 , 237611 , 4753 
 591 , 5 , 356013 , 9953 
 646 , 2 , 364590 , 7453 
 757 , 1 , 459925 , 7453 
 413 , 4 , 286397 , 7453 
 753 , 4 , 272144 , 10953 
 992 , 3 , 146955 , 7453 
 836 , 1 , 260579 , 7453 
 461 , 6 , 465697 , 7453 
 472 , 3 , 436327 , 7453 
 26 , 5 , 440453 , 9953 
 534 , 3 , 374459 , 7453 
 24 , 1 , 383621 , 4753 
 601 , 2 , 264512 , 5653 
 451 , 4 , 203065 , 7453 
 864 , 3 , 390942 , 5653 
 544 , 5 , 285857 , 7453 
 362 , 3 , 463745 , 7453 
 764 , 2 , 312551 , 4753 
 866 , 1 , 344594 , 10953 
 541 , 6 , 327183 , 9953 
 583 , 6 , 325581 , 4753 
 450 , 4 , 303460 , 7453 
 798 , 7 , 126355 , 7453 
 476 , 4 , 328187 , 7453 
 322 , 3 , 312136 , 7453 
 249 , 2 , 228293 , 9953 
 272 , 5 , 166982 , 5653 
 861 , 8 , 391514 , 10953 
 985 , 8 , 138841 , 4753 
 426 , 4 , 470911 , 4753 
 647 , 6 , 488644 , 10953 
 557 , 5 , 496873 , 9953 
 411 , 5 , 268463 , 9953 
 751 , 3 , 155185 , 7453 
 429 , 4 , 137544 , 10953 
 597 , 3 , 228620 , 7453 
 767 , 7 , 481701 , 4753 
 313 , 3 , 488262 , 5653 
 100 , 1 , 120562 , 5653 
 3 , 7 , 309695 , 7453 
 872 , 4 , 183499 , 7453 
 500 , 4 , 273230 , 7453 
 11 , 1 , 256138 , 6653 
 528 , 7 , 66215 , 7453 
 84 , 1 , 129951 , 4753 
 74 , 6 , 114277 , 7453 
 54 , 1 , 437438 , 6653 
 551 , 5 , 297295 , 7453 
 572 , 5 , 92479 , 7453 
 302 , 5 , 224873 , 9953 
 845 , 1 , 239752 , 5653 
 718 , 1 , 399434 , 10953 
 473 , 4 , 237457 , 7453 
 378 , 1 , 343709 , 7453 
 879 , 1 , 412030 , 7453 
 204 , 2 , 102552 , 5653 
 573 , 4 , 288235 , 7453 
 766 , 6 , 175138 , 6653 
 116 , 2 , 474261 , 4753 
 214 , 2 , 93850 , 7453 
 428 , 6 , 479973 , 9953 
 249 , 1 , 369065 , 7453 
 514 , 6 , 376855 , 7453 
 373 , 7 , 465416 , 7453 
 880 , 8 , 451810 , 7453 
 686 , 6 , 377586 , 7453 
 478 , 4 , 165157 , 7453 
 699 , 8 , 163727 , 7453 
 388 , 1 , 115520 , 7453 
 645 , 1 , 212321 , 4753 
 425 , 7 , 304156 , 7453 
 50 , 1 , 475528 , 6653 
 114 , 1 , 241945 , 7453 
 663 , 3 , 84458 , 6653 
 809 , 2 , 193749 , 7453 
 216 , 2 , 102351 , 4753 
 606 , 4 , 97322 , 5653 
 8 , 1 , 110139 , 7453 
 526 , 3 , 254835 , 7453 
 430 , 5 , 247859 , 7453 
 235 , 2 , 290856 , 7453 
 73 , 1 , 369687 , 7453 
 225 , 3 , 349035 , 7453 
 768 , 4 , 413968 , 6653 
 303 , 3 , 281158 , 6653 
 525 , 5 , 139209 , 7453 
 931 , 1 , 304576 , 7453 
 653 , 5 , 424755 , 7453 
 666 , 3 , 243156 , 7453 
 704 , 2 , 84991 , 4753 
 868 , 8 , 440386 , 7453 
 48 , 1 , 356563 , 9953 
 755 , 2 , 64000 , 7453 
 856 , 7 , 76711 , 4753 
 61 , 1 , 329722 , 5653 
 209 , 3 , 314369 , 7453 
 762 , 7 , 396375 , 7453 
 146 , 2 , 290722 , 5653 
 911 , 8 , 114406 , 7453 
 349 , 3 , 245765 , 7453 
 325 , 3 , 449121 , 4753 
 112 , 1 , 323711 , 4753 
 593 , 5 , 231775 , 7453 
 805 , 5 , 380158 , 6653 
 253 , 6 , 420717 , 7453 
 598 , 1 , 264225 , 7453 
 964 , 1 , 207445 , 7453 
 98 , 2 , 202998 , 6653 
 992 , 7 , 17860 , 7453 
 799 , 7 , 359679 , 7453 
 957 , 7 , 55230 , 7453 
 78 , 4 , 228095 , 7453 
 399 , 4 , 420303 , 9953 
 605 , 5 , 276401 , 4753 
 19 , 1 , 302995 , 7453 
 245 , 6 , 160285 , 7453 
 750 , 6 , 70029 , 7453 
 664 , 2 , 462888 , 6653 
 309 , 5 , 234257 , 7453 
 355 , 3 , 362600 , 7453 
 564 , 6 , 118610 , 7453 
 203 , 8 , 240402 , 5653 
 342 , 6 , 420572 , 5653 
 207 , 7 , 80528 , 6653 
 709 , 2 , 271936 , 7453 
 731 , 6 , 447594 , 10953 
 199 , 8 , 461527 , 7453 
 784 , 3 , 215277 , 7453 
 795 , 2 , 255176 , 7453 
 877 , 8 , 379380 , 7453 
 847 , 4 , 205976 , 7453 
 321 , 3 , 306600 , 7453 
 97 , 1 , 495734 , 10953 
 972 , 8 , 59070 , 7453 
 960 , 3 , 298739 , 7453 
 973 , 1 , 467145 , 7453 
 918 , 5 , 187912 , 5653 
 820 , 7 , 468878 , 6653 
 445 , 6 , 493251 , 4753 
 750 , 2 , 6678 , 6653 
 945 , 5 , 431764 , 10953 
 739 , 7 , 155978 , 6653 
 676 , 6 , 274795 , 7453 
 806 , 4 , 383477 , 7453 
 472 , 4 , 79761 , 4753 
 14 , 4 , 262290 , 7453 
 649 , 6 , 436261 , 4753 
 223 , 5 , 287600 , 7453 
 837 , 7 , 273717 , 7453 
 916 , 4 , 219437 , 7453 
 603 , 5 , 29478 , 6653 
 543 , 5 , 499488 , 6653 
 584 , 5 , 106465 , 7453 
 556 , 5 , 251806 , 7453 
 697 , 6 , 177154 , 10953 
 796 , 4 , 258718 , 6653 
 450 , 4 , 403140 , 7453 
 732 , 6 , 201246 , 7453 
 365 , 3 , 158221 , 4753 
 787 , 1 , 473124 , 10953 
 359 , 2 , 302698 , 6653 
 3 , 6 , 492169 , 7453 
 458 , 1 , 447822 , 5653 
 730 , 8 , 320580 , 7453 
 367 , 3 , 203703 , 9953 
 287 , 5 , 248630 , 7453 
 322 , 3 , 232362 , 5653 
 943 , 4 , 411232 , 5653 
 6 , 3 , 477663 , 9953 
 27 , 8 , 995850 , 7453 
 79 , 1 , 472374 , 10953 
 931 , 8 , 101151 , 4753 
 499 , 4 , 469637 , 7453 
 994 , 3 , 217323 , 9953 
 859 , 7 , 430836 , 7453 
 930 , 7 , 462699 , 7453 
 618 , 2 , 465608 , 6653 
 181 , 2 , 87094 , 10953 
 314 , 3 , 50767 , 7453 
 458 , 6 , 59646 , 7453 
 30 , 1 , 61993 , 9953 
 282 , 3 , 223927 , 7453 
 341 , 4 , 441560 , 7453 
 764 , 7 , 85739 , 7453 
 44 , 3 , 135040 , 7453 
 558 , 8 , 272488 , 6653 
 85 , 6 , 250135 , 7453 
 286 , 5 , 293927 , 7453 
 656 , 3 , 381917 , 7453 
 797 , 7 , 90021 , 4753 
 2 , 6 , 114005 , 7453 
 648 , 7 , 486667 , 7453 
 456 , 4 , 360657 , 7453 
 741 , 6 , 70127 , 7453 
 494 , 1 , 264235 , 7453 
 768 , 7 , 439596 , 7453 
 404 , 7 , 208156 , 7453 
 427 , 6 , 454215 , 7453 
 854 , 1 , 229774 , 10953 
 862 , 8 , 991132 , 5653 
 945 , 2 , 79928 , 6653 
 994 , 2 , 75028 , 6653 
 300 , 2 , 309938 , 6653 
 902 , 8 , 437867 , 7453 
 348 , 3 , 247063 , 9953 
 906 , 6 , 243188 , 6653 
 650 , 1 , 463852 , 5653 
 21 , 3 , 345142 , 5653 
 821 , 6 , 320971 , 4753 
 553 , 8 , 214521 , 4753 
 399 , 2 , 293110 , 7453 
 269 , 3 , 366046 , 7453 
 998 , 4 , 200478 , 6653 
 677 , 6 , 148575 , 7453 
 920 , 8 , 461791 , 4753 
 354 , 7 , 128771 , 4753 
 358 , 3 , 100608 , 6653 
 98 , 3 , 412082 , 5653 
 310 , 6 , 235539 , 7453 
 478 , 4 , 431215 , 7453 
 123 , 7 , 498495 , 7453 
 855 , 7 , 438435 , 7453 
 298 , 2 , 79315 , 7453 
 502 , 5 , 437641 , 4753 
 874 , 3 , 271845 , 7453 
 254 , 3 , 485707 , 7453 
 970 , 4 , 240495 , 7453 
 758 , 7 , 449510 , 7453 
 457 , 3 , 453045 , 7453 
 71 , 1 , 491241 , 4753 
 622 , 8 , 304476 , 7453 
 52 , 5 , 61393 , 9953 
 66 , 1 , 357320 , 7453 
 740 , 3 , 219636 , 7453 
 727 , 5 , 479718 , 6653 
 391 , 7 , 486305 , 7453 
 850 , 1 , 413990 , 7453 
 470 , 5 , 53692 , 5653 
 737 , 4 , 998676 , 7453 
 343 , 5 , 391853 , 9953 
 846 , 7 , 308637 , 7453 
 69 , 4 , 360994 , 10953 
 484 , 7 , 472957 , 7453 
 370 , 3 , 217395 , 7453 
 100 , 6 , 296912 , 5653 
 366 , 3 , 247959 , 7453 
 407 , 4 , 996188 , 6653 
 780 , 7 , 262082 , 5653 
 822 , 7 , 104596 , 7453 
 942 , 2 , 185464 , 10953 
 441 , 4 , 384587 , 7453 
 561 , 5 , 296075 , 7453 
 997 , 8 , 268676 , 7453 
 858 , 6 , 298560 , 7453 
 100 , 1 , 992637 , 7453 
 368 , 3 , 141493 , 9953 
 176 , 1 , 495713 , 9953 
 126 , 6 , 372297 , 7453 
 559 , 5 , 216022 , 5653 
 456 , 1 , 261357 , 7453 
 199 , 2 , 52692 , 5653 
 96 , 3 , 64342 , 5653 
 127 , 8 , 436054 , 10953 
 735 , 6 , 329730 , 7453 
 991 , 8 , 410045 , 7453 
 191 , 6 , 281717 , 7453 
 990 , 2 , 58726 , 7453 
 55 , 1 , 480843 , 9953 
 137 , 2 , 168857 , 7453 
 678 , 1 , 475486 , 7453 
 744 , 6 , 214782 , 5653 
 808 , 7 , 96916 , 7453 
 76 , 7 , 123405 , 7453 
 415 , 1 , 343686 , 7453 
 632 , 6 , 172577 , 7453 
 430 , 4 , 187501 , 4753 
 957 , 8 , 465479 , 7453 
 500 , 7 , 361921 , 4753 
 78 , 7 , 190729 , 7453 
 936 , 8 , 73885 , 7453 
 137 , 7 , 199519 , 7453 
 696 , 6 , 478414 , 10953 
 560 , 8 , 391173 , 9953 
 959 , 1 , 317624 , 10953 
 319 , 6 , 152253 , 9953 
 779 , 4 , 58401 , 4753 
 456 , 5 , 292717 , 7453 
 921 , 4 , 108759 , 7453 
 299 , 3 , 387000 , 7453 
 629 , 2 , 388224 , 10953 
 366 , 7 , 490593 , 9953 
 412 , 4 , 91692 , 5653 
 101 , 8 , 997671 , 4753 
 53 , 3 , 127319 , 7453 
 963 , 4 , 345161 , 4753 
 34 , 5 , 294295 , 7453 
 464 , 4 , 424940 , 7453 
 177 , 2 , 193226 , 7453 
 953 , 4 , 307350 , 7453 
 865 , 1 , 65194 , 10953 
 545 , 2 , 239299 , 7453 
 659 , 3 , 355345 , 7453 
 644 , 6 , 143224 , 10953 
 762 , 7 , 132851 , 4753 
 748 , 4 , 470682 , 5653 
 566 , 6 , 342071 , 4753 
 947 , 6 , 222670 , 7453 
 454 , 8 , 424990 , 7453 
 7 , 1 , 175982 , 5653 
 671 , 6 , 195135 , 7453 
 51 , 4 , 176015 , 7453 
 878 , 3 , 183792 , 5653 
 951 , 8 , 231567 , 7453 
 666 , 6 , 192136 , 7453 
 248 , 2 , 111837 , 7453 
 504 , 5 , 74279 , 7453 
 350 , 3 , 173169 , 7453 
 995 , 7 , 168429 , 7453 
 506 , 1 , 227477 , 7453 
 966 , 5 , 401644 , 10953 
 128 , 2 , 445000 , 7453 
 775 , 7 , 449967 , 7453 
 62 , 7 , 143843 , 9953 
 634 , 8 , 280699 , 7453 
 272 , 3 , 484454 , 10953 
 103 , 3 , 173045 , 7453 
 977 , 8 , 259245 , 7453 
 870 , 5 , 496086 , 7453 
 454 , 6 , 454526 , 7453 
 143 , 1 , 378283 , 9953 
 807 , 8 , 262562 , 5653 
 108 , 7 , 322252 , 5653 
 410 , 3 , 104570 , 7453 
 802 , 7 , 175534 , 10953 
 699 , 7 , 994653 , 9953 
 495 , 4 , 344174 , 10953 
 627 , 1 , 385190 , 7453 
 97 , 2 , 308322 , 5653 
 109 , 6 , 346943 , 9953 
 153 , 8 , 310183 , 9953 
 571 , 6 , 995732 , 5653 
 192 , 6 , 367727 , 7453 
 608 , 4 , 432778 , 6653 
 595 , 5 , 241864 , 10953 
 190 , 7 , 262209 , 7453 
 59 , 4 , 356800 , 7453 
 537 , 5 , 360126 , 7453 
 112 , 3 , 195534 , 10953 
 992 , 1 , 65481 , 4753 
 846 , 8 , 364882 , 5653 
 210 , 2 , 171125 , 7453 
 760 , 5 , 306511 , 4753 
 801 , 2 , 465750 , 7453 
 881 , 8 , 405707 , 7453 
 993 , 8 , 76195 , 7453 
 723 , 4 , 245266 , 7453 
 138 , 5 , 261502 , 5653 
 60 , 6 , 362591 , 4753 
 637 , 4 , 147957 , 7453 
 641 , 1 , 347593 , 9953 
 745 , 6 , 132825 , 7453 
 184 , 2 , 226584 , 10953 
 194 , 2 , 470465 , 7453 
 56 , 8 , 297699 , 7453 
 640 , 6 , 432574 , 10953 
 171 , 6 , 353763 , 9953 
 501 , 8 , 129221 , 4753 
 162 , 1 , 106032 , 5653 
 230 , 8 , 357484 , 10953 
 754 , 7 , 267664 , 10953 
 488 , 4 , 145045 , 7453 
 175 , 2 , 364848 , 6653 
 719 , 2 , 321487 , 7453 
 905 , 1 , 417295 , 7453 
 995 , 7 , 115911 , 4753 
 222 , 4 , 171272 , 5653 
 982 , 3 , 67145 , 7453 
 763 , 2 , 401979 , 7453 
 153 , 2 , 68424 , 10953 
 248 , 7 , 178093 , 9953 
 813 , 7 , 312964 , 10953 
 77 , 6 , 113711 , 4753 
 314 , 4 , 480604 , 10953 
 220 , 7 , 139644 , 10953 
 28 , 7 , 257158 , 6653 
 91 , 3 , 456051 , 4753 
 788 , 5 , 356503 , 9953 
 841 , 4 , 198864 , 10953 
 499 , 8 , 14745 , 7453 
 386 , 4 , 95386 , 7453 
 253 , 8 , 132672 , 5653 
 373 , 3 , 72598 , 6653 
 517 , 6 , 210364 , 10953 
 827 , 5 , 499351 , 4753 
 253 , 3 , 227357 , 7453 
 27 , 5 , 159148 , 6653 
 440 , 4 , 397263 , 9953 
 54 , 4 , 185078 , 6653 
 451 , 8 , 309291 , 4753 
 132 , 2 , 408447 , 7453 
 566 , 5 , 277578 , 6653 
 459 , 4 , 304093 , 9953 
 903 , 3 , 998051 , 4753 
 965 , 3 , 297818 , 6653 
 720 , 4 , 225792 , 5653 
 36 , 1 , 306277 , 7453 
 453 , 4 , 485025 , 7453 
 139 , 2 , 98455 , 7453 
 186 , 1 , 78795 , 7453 
 181 , 4 , 404923 , 9953 
 955 , 1 , 272077 , 7453 
 45 , 3 , 359523 , 9953 
 274 , 4 , 344167 , 7453 
 95 , 6 , 469864 , 10953 
 316 , 3 , 84628 , 6653 
 252 , 1 , 69114 , 10953 
 932 , 6 , 245980 , 7453 
 392 , 4 , 380821 , 4753 
 968 , 1 , 90541 , 4753 
 219 , 3 , 476523 , 9953 
 575 , 1 , 497260 , 7453 
 421 , 4 , 430358 , 6653 
 172 , 2 , 456694 , 10953 
 132 , 5 , 312098 , 6653 
 24 , 7 , 184992 , 5653 
 57 , 1 , 166490 , 7453 
 490 , 4 , 204484 , 10953 
 230 , 5 , 322136 , 7453 
 82 , 7 , 239937 , 7453 
 577 , 3 , 456764 , 10953 
 449 , 1 , 274010 , 7453 
 950 , 7 , 382112 , 5653 
 307 , 3 , 142688 , 6653 
 216 , 1 , 159977 , 7453 
 5 , 2 , 400515 , 7453 
 60 , 3 , 58871 , 4753 
 71 , 3 , 275661 , 4753 
 155 , 2 , 232786 , 7453 
 55 , 3 , 413852 , 5653 
 69 , 7 , 450881 , 4753 
 455 , 8 , 471027 , 7453 
 574 , 4 , 308047 , 7453 
 291 , 4 , 359070 , 7453 
 505 , 5 , 244417 , 7453 
 661 , 3 , 329909 , 7453 
 313 , 5 , 273150 , 7453 
 241 , 8 , 228432 , 5653 
 193 , 8 , 240500 , 7453 
 257 , 3 , 464722 , 5653 
 744 , 2 , 208243 , 9953 
 909 , 7 , 413168 , 6653 
 978 , 1 , 66441 , 4753 
 178 , 4 , 144536 , 7453 
 379 , 5 , 992768 , 6653 
 937 , 1 , 411187 , 7453 
 110 , 1 , 347221 , 4753 
 148 , 3 , 347399 , 7453 
 855 , 7 , 75953 , 9953 
 819 , 5 , 162826 , 7453 
 240 , 3 , 109301 , 4753 
 619 , 5 , 151793 , 9953 
 59 , 7 , 212888 , 6653 
 372 , 3 , 358518 , 6653 
 695 , 6 , 383031 , 4753 
 346 , 3 , 180912 , 5653 
 67 , 2 , 345966 , 7453 
 134 , 1 , 266834 , 10953 
 910 , 4 , 234145 , 7453 
 512 , 5 , 119349 , 7453 
 982 , 8 , 75757 , 7453 
 35 , 7 , 293454 , 10953 
 583 , 5 , 63193 , 9953 
 860 , 1 , 466970 , 7453 
 778 , 2 , 139661 , 4753 
 462 , 4 , 55496 , 7453 
 417 , 5 , 239212 , 5653 
 10 , 1 , 121287 , 7453 
 810 , 6 , 262277 , 7453 
 555 , 2 , 488745 , 7453 
 94 , 3 , 411843 , 9953 
 904 , 2 , 438059 , 7453 
 990 , 5 , 463984 , 10953 
 462 , 3 , 357415 , 7453 
 101 , 5 , 81694 , 10953 
 538 , 5 , 93595 , 7453 
 307 , 1 , 257569 , 7453 
 43 , 4 , 287575 , 7453 
 221 , 7 , 309921 , 4753 
 714 , 8 , 248790 , 7453 
 227 , 1 , 103293 , 9953 
 47 , 1 , 211472 , 5653 
 99 , 4 , 249707 , 7453 
 651 , 6 , 119960 , 7453 
 385 , 8 , 354550 , 7453 
 975 , 3 , 349087 , 7453 
 292 , 1 , 308138 , 6653 
 988 , 1 , 449529 , 7453 
 885 , 7 , 476040 , 7453 
 381 , 2 , 113504 , 10953 
 64 , 2 , 499344 , 10953 
 163 , 5 , 56315 , 7453 
 237 , 4 , 494243 , 9953 
 308 , 4 , 171151 , 4753 
 275 , 3 , 434565 , 7453 
 306 , 3 , 414790 , 7453 
 798 , 2 , 37875 , 7453 
 929 , 1 , 99472 , 5653 
 170 , 2 , 54875 , 7453 
 320 , 1 , 327271 , 4753 
 642 , 5 , 221975 , 7453 
 871 , 1 , 275934 , 10953 
 53 , 5 , 135122 , 5653 
 699 , 6 , 87165 , 7453 
 366 , 3 , 250984 , 10953 
 99 , 2 , 171243 , 9953 
 25 , 1 , 187810 , 7453 
 368 , 5 , 355474 , 10953 
 747 , 6 , 326824 , 10953 
 11 , 2 , 78435 , 7453 
 997 , 3 , 429943 , 9953 
 420 , 6 , 152390 , 7453 
 318 , 3 , 456914 , 10953 
 79 , 4 , 485400 , 7453 
 414 , 4 , 66055 , 7453 
 166 , 8 , 364285 , 7453 
 378 , 4 , 93746 , 7453 
 947 , 8 , 443234 , 10953 
 223 , 1 , 162419 , 7453 
 445 , 8 , 290574 , 10953 
 54 , 4 , 247359 , 7453 
 410 , 4 , 245683 , 9953 
 995 , 3 , 145248 , 6653 
 508 , 5 , 198772 , 5653 
 50 , 8 , 105444 , 10953 
 739 , 6 , 405527 , 7453 
 212 , 6 , 443816 , 7453 
 172 , 1 , 342459 , 7453 
 615 , 1 , 418450 , 7453 
 319 , 3 , 166905 , 7453 
 568 , 3 , 193621 , 4753 
 78 , 8 , 208097 , 7453 
 381 , 3 , 282700 , 7453 
 702 , 6 , 482650 , 7453 
 188 , 3 , 76815 , 7453 
 226 , 8 , 327360 , 7453 
 416 , 4 , 126350 , 7453 
 303 , 6 , 212542 , 5653 
 387 , 4 , 364577 , 7453 
 679 , 7 , 299307 , 7453 
 18 , 3 , 211277 , 7453 
 208 , 5 , 452664 , 10953 
 298 , 3 , 172705 , 7453 
 314 , 5 , 186604 , 10953 
 588 , 7 , 190161 , 4753 
 460 , 4 , 990954 , 10953 
 961 , 2 , 99401 , 4753 
 382 , 1 , 58843 , 9953 
 43 , 1 , 155096 , 7453 
 340 , 3 , 124680 , 7453 
 236 , 8 , 371044 , 10953 
 749 , 3 , 456741 , 4753 
 149 , 8 , 437054 , 10953 
 204 , 2 , 264301 , 4753 
 159 , 6 , 129912 , 5653 
 623 , 2 , 432292 , 5653 
 844 , 7 , 180685 , 7453 
 113 , 1 , 436350 , 7453 
 724 , 6 , 481721 , 4753 
 355 , 5 , 345457 , 7453 
 262 , 4 , 227428 , 6653 
 550 , 8 , 344977 , 7453 
 288 , 4 , 437025 , 7453 
 174 , 4 , 209919 , 7453 
 836 , 7 , 195813 , 9953 
 459 , 3 , 265246 , 7453 
 442 , 4 , 369690 , 7453 
 358 , 5 , 474265 , 7453 
 139 , 1 , 458584 , 10953 
 125 , 4 , 238695 , 7453 
 509 , 5 , 287934 , 10953 
 399 , 6 , 381204 , 10953 
 243 , 5 , 124257 , 7453 
 281 , 3 , 429112 , 5653 
 229 , 6 , 129297 , 7453 
 660 , 8 , 294695 , 7453 
 863 , 1 , 166978 , 6653 
 299 , 6 , 458645 , 7453 
 708 , 6 , 58611 , 4753 
 516 , 5 , 274491 , 4753 
 725 , 5 , 356125 , 7453 
 224 , 6 , 434972 , 5653 
 23 , 1 , 237737 , 7453 
 725 , 6 , 343769 , 7453 
 447 , 4 , 295861 , 4753 
 154 , 1 , 236880 , 7453 
 40 , 1 , 271044 , 10953 
 685 , 1 , 68399 , 7453 
 317 , 1 , 402737 , 7453 
 507 , 2 , 144524 , 10953 
 154 , 2 , 196674 , 10953 
 922 , 3 , 190001 , 4753 
 380 , 8 , 230822 , 5653 
 875 , 7 , 73519 , 7453 
 832 , 3 , 55879 , 7453 
 296 , 3 , 366300 , 7453 
 57 , 1 , 65639 , 7453 
 169 , 8 , 462786 , 7453 
 760 , 7 , 490791 , 4753 
 882 , 4 , 424915 , 7453 
 1 , 1 , 461265 , 7453 
 450 , 6 , 125137 , 7453 
 58 , 8 , 100260 , 7453 
 521 , 6 , 416401 , 4753 
 146 , 7 , 996746 , 7453 
 15 , 2 , 445840 , 7453 
 193 , 6 , 382484 , 10953 
 707 , 6 , 57941 , 4753 
 884 , 4 , 185003 , 9953 
 735 , 6 , 995218 , 6653 
 324 , 2 , 315313 , 9953 
 367 , 2 , 222041 , 4753 
 835 , 4 , 427739 , 7453 
 209 , 2 , 257230 , 7453 
 46 , 1 , 48782 , 5653 
 486 , 7 , 292456 , 7453 
 818 , 8 , 157240 , 7453 
 505 , 6 , 143255 , 7453 
 431 , 8 , 414058 , 6653 
 218 , 7 , 45878 , 6653 
 346 , 3 , 494203 , 9953 
 132 , 3 , 351290 , 7453 
 173 , 5 , 121527 , 7453 
 939 , 8 , 364059 , 7453 
 911 , 3 , 92020 , 7453 
 214 , 2 , 14778 , 6653 
 251 , 6 , 200381 , 4753 
 687 , 6 , 100737 , 7453 
 584 , 8 , 423299 , 7453 
 78 , 4 , 262997 , 7453 
 344 , 7 , 279055 , 7453 
 383 , 1 , 204192 , 5653 
 90 , 8 , 467854 , 10953 
 201 , 2 , 199696 , 7453 
 824 , 4 , 313227 , 7453 
 318 , 7 , 280988 , 6653 
 869 , 6 , 384712 , 5653 
 396 , 4 , 321996 , 7453 
 194 , 8 , 57023 , 9953 
 4 , 2 , 306021 , 4753 
 272 , 3 , 354397 , 7453 
 322 , 3 , 263102 , 5653 
 39 , 5 , 38786 , 7453 
 180 , 3 , 117519 , 7453 
 37 , 1 , 329211 , 4753 
 161 , 8 , 474634 , 10953 
 446 , 8 , 262262 , 5653 
 283 , 7 , 473593 , 9953 
 581 , 7 , 84188 , 6653 
 173 , 4 , 263423 , 9953 
 358 , 3 , 259060 , 7453 
 426 , 3 , 422385 , 7453 
 464 , 8 , 98728 , 6653 
 738 , 8 , 81857 , 7453 
 451 , 2 , 430713 , 9953 
