 PersonId , StockId , Quantity 
 854 , 33 , 4549 
 862 , 269 , 2270 
 945 , 42 , 3636 
 994 , 63 , 6118 
 300 , 59 , 9141 
 902 , 256 , 9008 
 348 , 99 , 354 
 906 , 191 , 5901 
 650 , 13 , 2532 
 21 , 71 , 9569 
 821 , 204 , 1238 
 553 , 257 , 3711 
 399 , 50 , 3290 
 269 , 77 , 5437 
 998 , 119 , 6394 
 677 , 192 , 9349 
 920 , 261 , 9918 
 354 , 245 , 1285 
 358 , 93 , 1420 
 98 , 77 , 4949 
 310 , 199 ,  
 478 , 136 , 9967 
 123 , 241 , 2498 
 855 , 221 , 7493 
 298 , 43 , 2639 
 502 , 142 , 1997 
 874 , 86 , 5500 
 254 , 72 , 4874 
 970 , 135 , 4585 
 758 , 215 , 8931 
 897 , 83 , 1416 
 71 , 20 , 8698 
 622 , 272 , 8859 
 52 , 148 , 3085 
 66 , 19 , 4292 
 740 , 103 , 8561 
 727 , 153 , 3677 
 391 , 244 , 6013 
 850 , 34 , 5032 
 470 , 148 , 9113 
 737 , 118 , 799 
 343 , 170 , 380 
 846 , 240 , 8727 
 69 , 120 , 3674 
 484 , 234 , 9545 
 370 , 105 , 9476 
 100 , 192 , 5354 
 366 , 104 , 3605 
 407 , 116 , 5670 
 780 , 221 , 517 
 822 , 233 , 5964 
 942 , 51 , 7242 
 441 , 125 , 4710 
 561 , 159 , 1897 
 997 , 282 , 3416 
 858 , 181 , 1028 
 100 , 29 , 2051 
 368 , 105 , 4777 
 176 , 21 , 996 
 126 , 200 , 4120 
 559 , 171 , 3641 
 456 , 27 , 4134 
 199 , 57 , 5770 
 96 , 81 , 6971 
 127 , 272 , 1115 
 735 , 184 , 870 
 331 , 268 , 2380 
 191 , 185 , 625 
 330 , 58 , 8998 
 55 , 16 , 6876 
 137 , 39 , 2716 
 678 , 17 , 3335 
 744 , 211 , 4885 
 808 , 229 , 2172 
 76 , 242 , 620 
 415 , 30 , 4568 
 632 , 179 , 1239 
 430 , 122 , 8824 
 957 , 271 , 7949 
 500 , 222 , 3164 
 78 , 234 , 6644 
 936 , 265 , 1894 
 137 , 240 , 9204 
 696 , 197 , 4068 
 560 , 266 , 2966 
 959 , 33 , 4174 
 319 , 179 , 3987 
 779 , 114 , 6961 
 896 , 149 , 9670 
 921 , 122 , 3263 
 233 , 75 , 6510 
 629 , 49 , 8900 
 366 , 224 , 5017 
 412 , 118 , 912 
 101 , 261 , 5471 
 53 , 92 , 6666 
 963 , 114 , 4611 
 34 , 159 , 1756 
 464 , 132 , 2559 
 177 , 50 , 8674 
 953 , 121 , 7095 
 865 , 7 , 4728 
 545 , 46 , 4608 
 659 , 100 , 8794 
 644 , 183 , 7801 
 762 , 216 , 2628 
 748 , 124 , 2356 
 566 , 180 , 2537 
 947 , 201 , 1276 
 894 , 253 , 8848 
 7 , 2 ,  
 671 , 190 , 9790 
 51 , 117 , 3228 
 878 , 83 , 6829 
 951 , 249 , 7832 
 666 , 189 , 7476 
 248 , 71 , 1746 
 504 , 143 , 4930 
 350 , 99 , 1702 
 335 , 239 , 4004 
 506 , 5 , 6941 
 966 , 155 , 6883 
 128 , 37 , 5419 
 775 , 220 , 956 
 62 , 224 , 5734 
 634 , 273 , 366 
 272 , 77 , 3817 
 103 , 93 , 8319 
 977 , 252 , 3973 
 870 , 151 , 6702 
 894 , 199 , 3955 
 143 , 21 , 9958 
 807 , 274 , 9483 
 108 , 221 , 6264 
 410 , 101 , 9275 
 802 , 227 , 6069 
 633 , 219 , 1916 
 495 , 140 , 7287 
 627 , 15 , 410 
 97 , 50 , 6267 
 109 , 193 , 338 
 153 , 283 , 1817 
 571 , 197 , 1450 
 192 , 179 , 5685 
 608 , 120 , 821 
 595 , 169 , 3474 
 190 , 216 , 3282 
 59 , 142 , 2071 
 537 , 152 , 7185 
 112 , 72 , 3436 
 992 , 21 , 3724 
 846 , 255 , 1735 
 210 , 60 , 2909 
 760 , 176 , 7752 
 801 , 45 , 5618 
 881 , 250 , 1790 
 333 , 254 , 1675 
 723 , 110 , 3771 
 138 , 159 , 8875 
 60 , 193 , 8427 
 637 , 139 , 3984 
 641 , 31 , 4310 
 745 , 211 , 8384 
 184 , 50 , 5836 
 194 , 55 , 7322 
 56 , 265 , 8891 
 640 , 200 , 306 
 171 , 179 , 6964 
 501 , 265 , 7554 
 162 , 22 , 1763 
 230 , 253 , 5560 
 754 , 214 , 4460 
 488 , 128 , 4520 
 175 , 50 , 5435 
 719 , 47 , 3666 
 905 , 6 , 5123 
 995 , 241 , 5433 
 222 , 141 , 9735 
 982 , 100 , 135 
 763 , 56 , 2259 
 153 , 58 , 7085 
 248 , 219 , 1745 
 813 , 225 , 1134 
 77 , 180 , 536 
 314 , 130 , 2977 
 220 , 227 , 2219 
 28 , 244 , 7048 
 91 , 99 , 1731 
 788 , 177 , 645 
 841 , 135 , 7485 
 433 , 257 , 4394 
 386 , 110 , 8145 
 253 , 265 , 8413 
 373 , 106 , 1983 
 517 , 194 , 2283 
 827 , 162 , 6028 
 253 , 72 , 3434 
 27 , 147 , 5614 
 440 , 125 , 8364 
 54 , 139 , 1930 
 891 , 252 , 3167 
 132 , 38 , 6318 
 566 , 161 , 4517 
 459 , 130 , 5422 
 903 , 103 , 7877 
 965 , 91 , 9265 
 720 , 127 , 7216 
 36 , 11 , 7475 
 453 , 129 , 4086 
 139 , 40 , 495 
 186 , 9 , 6358 
 181 , 114 , 1941 
 955 , 10 , 3636 
 45 , 104 , 6615 
 274 , 135 , 1341 
 95 , 204 , 2238 
 316 , 90 , 3175 
 252 , 32 , 7847 
 932 , 204 , 2859 
 392 , 111 , 5102 
 968 , 21 , 1843 
 219 , 101 , 8576 
 575 , 3 , 6318 
 421 , 130 , 69 
 172 , 49 , 7369 
 132 , 144 , 7415 
 24 , 233 , 6048 
 57 , 23 , 2536 
 490 , 139 , 3152 
 230 , 169 , 7638 
 82 , 218 , 1689 
 577 , 95 , 9819 
 449 , 16 , 1371 
 950 , 245 , 8206 
 307 , 87 , 9092 
 216 , 21 , 767 
 5 , 59 , 7229 
 60 , 95 , 5713 
 71 , 78 , 2660 
 155 , 39 , 3712 
 55 , 101 , 5004 
 69 , 234 , 9574 
 895 , 254 , 7645 
 574 , 137 , 150 
 291 , 127 , 1127 
 505 , 143 , 2452 
 661 , 100 , 4508 
 313 , 162 , 1797 
 241 , 254 , 641 
 193 , 274 , 44 
 257 , 73 , 2853 
 744 , 41 , 5588 
 909 , 226 , 2755 
 978 , 14 , 3261 
 178 , 118 , 86 
 379 , 152 , 4592 
 937 , 35 , 10000 
 110 , 31 , 4447 
 148 , 82 , 8053 
 855 , 242 , 461 
 819 , 142 , 3217 
 240 , 105 , 4679 
 619 , 155 , 4323 
 59 , 244 , 6448 
 372 , 106 , 8807 
 695 , 197 , 6539 
 346 , 98 , 570 
 67 , 49 , 5431 
 134 , 17 , 7523 
 910 , 115 , 574 
 512 , 145 , 5010 
 982 , 278 , 7463 
 35 , 237 , 5187 
 583 , 165 , 9147 
 860 , 11 , 97 
 778 , 70 , 2269 
 462 , 131 , 930 
 417 , 149 , 6168 
 10 , 3 , 8943 
 810 , 189 , 4917 
 555 , 45 , 2907 
 94 , 71 , 4250 
 904 , 52 , 1894 
 990 , 148 , 3107 
 462 , 96 , 4785 
 101 , 177 , 6101 
 538 , 152 , 7063 
 307 , 3 , 8110 
 43 , 128 , 8119 
 221 , 219 , 4500 
 714 , 269 , 767 
 227 , 28 , 2781 
 47 , 14 , 7661 
 99 , 119 , 2198 
 651 , 181 , 495 
 385 , 279 , 324 
 975 , 80 , 5251 
 292 , 11 , 1196 
 988 , 32 , 1344 
 885 , 214 , 4588 
 381 , 46 , 1882 
 64 , 52 , 9078 
 163 , 145 , 4275 
 237 , 140 , 67 
 308 , 130 , 5035 
 275 , 78 , 5391 
 306 , 87 , 400 
 798 , 61 , 3609 
 929 , 3 , 3164 
 170 , 49 , 7818 
 320 , 21 , 3661 
 642 , 170 , 3832 
 871 , 29 , 5505 
 53 , 176 , 3136 
 699 , 198 , 7555 
 366 , 71 , 8967 
 99 , 53 , 2785 
 25 , 8 , 1215 
 368 , 148 , 1663 
 747 , 212 , 2705 
 11 , 45 , 9476 
 337 , 96 , 2460 
 420 , 204 , 7312 
 318 , 81 , 3022 
 79 , 130 , 9808 
 414 , 118 , 2228 
 166 , 265 , 9803 
 378 , 119 , 2988 
 947 , 268 , 8651 
 223 , 15 , 9774 
 445 , 274 , 7019 
 54 , 121 , 9734 
 410 , 117 , 4824 
 335 , 73 ,  
 508 , 144 , 4354 
 50 , 276 , 3034 
 739 , 209 , 3829 
 212 , 196 , 9975 
 172 , 19 , 1827 
 615 , 18 , 8072 
 319 , 91 , 9394 
 568 , 92 , 5700 
 999 , 283 , 3454 
 381 , 80 , 4946 
 702 , 199 , 301 
 188 , 100 , 838 
 226 , 283 , 6936 
 416 , 121 , 7277 
 303 , 204 , 4524 
 387 , 110 , 4643 
 679 , 227 , 1529 
 18 , 73 , 7540 
 208 , 146 , 4035 
 298 , 104 , 9534 
 314 , 169 , 8639 
 588 , 233 , 5113 
 460 , 131 , 9423 
 961 , 65 , 1765 
 382 , 11 , 1252 
 43 , 13 , 259 
 340 , 96 , 2806 
 236 , 252 , 5589 
 749 , 76 , 7412 
 149 , 272 , 4959 
 204 , 58 , 3390 
 159 , 183 , 798 
 623 , 53 , 3927 
 844 , 239 , 9009 
 113 , 32 , 1150 
 724 , 205 , 101 
 355 , 145 , 3726 
 262 , 141 , 8992 
 550 , 272 , 958 
 288 , 130 , 3144 
 174 , 122 , 2269 
 836 , 237 , 7005 
 833 , 96 , 6022 
 442 , 125 , 7514 
 358 , 165 , 7011 
 139 , 30 ,  
 125 , 118 , 2183 
 509 , 145 , 2872 
 399 , 198 , 4952 
 243 , 159 , 5278 
 281 , 72 , 8346 
 229 , 202 , 7122 
 660 , 258 , 2234 
 863 , 14 , 2983 
 299 , 188 , 200 
 708 , 194 , 6185 
 516 , 146 , 9242 
 725 , 145 , 3612 
 224 , 186 , 2063 
 23 , 7 , 8723 
 725 , 205 , 1567 
 447 , 122 , 5266 
 154 , 16 , 3805 
 40 , 12 , 8288 
 685 , 22 , 8495 
 317 , 16 , 1555 
 507 , 48 , 9503 
 154 , 44 , 6912 
 922 , 89 , 7928 
 380 , 282 , 6127 
 875 , 248 , 4423 
 832 , 87 , 917 
 296 , 84 , 2537 
 57 , 17 , 6581 
 169 , 266 , 891 
 760 , 216 , 7264 
 882 , 137 , 1634 
 1 , 6 , 9092 
 450 , 183 , 1908 
 58 , 264 , 4755 
 521 , 178 , 9069 
 146 , 235 , 7388 
 15 , 54 , 7855 
 193 , 201 , 310 
 707 , 200 , 9067 
 884 , 140 , 7838 
 735 , 208 , 1156 
 324 , 39 , 7815 
 367 , 52 , 3726 
 835 , 121 , 2823 
 209 , 60 , 1908 
 46 , 1 , 6490 
 486 , 238 , 1662 
 818 , 266 , 269 
 505 , 208 , 9391 
 431 , 283 , 7879 
 218 , 221 , 8464 
 346 , 85 , 8717 
 132 , 104 , 7527 
 173 , 150 , 5959 
 939 , 266 ,  
 911 , 75 , 7508 
 214 , 56 , 5272 
 251 , 199 , 4944 
 687 , 195 , 8825 
 584 , 269 , 854 
 339 , 118 , 7428 
 344 , 242 , 4584 
 383 , 32 , 5653 
 90 , 256 , 2092 
 201 , 57 , 2937 
 824 , 141 , 4550 
 318 , 245 , 150 
 869 , 206 , 1704 
 396 , 113 , 7309 
 194 , 253 , 9654 
 4 , 69 , 4180 
 272 , 99 , 7411 
 322 , 95 , 3495 
 39 , 166 , 9222 
 180 , 92 , 657 
 37 , 9 , 398 
 161 , 275 , 1688 
 446 , 252 , 3185 
 283 , 223 , 5104 
 581 , 247 , 4218 
 173 , 132 , 7934 
 358 , 102 , 9255 
 426 , 92 , 2267 
 464 , 266 , 7191 
 738 , 278 , 3013 
 451 , 53 , 8800 
 152 , 185 , 2918 
 123 , 34 , 1565 
 518 , 281 , 5949 
 363 , 103 , 7247 
 636 , 180 , 3796 
 487 , 138 , 2443 
 587 , 6 , 9030 
 759 , 215 , 9457 
 254 , 22 , 1639 
 199 , 249 , 3253 
 402 , 7 , 5504 
 408 , 80 , 5723 
 227 , 65 , 789 
 849 , 202 , 8274 
 589 , 39 , 1758 
 170 , 33 , 4785 
 38 , 154 , 4354 
 841 , 238 , 616 
 701 , 214 , 5211 
 433 , 123 , 467 
 415 , 274 , 4969 
 783 , 222 , 9496 
 205 , 58 ,  
 799 , 257 , 6869 
 920 , 83 , 5560 
 451 , 88 , 5820 
 481 , 260 , 2087 
 165 , 231 , 9841 
 845 , 137 , 4607 
 59 , 17 , 2921 
 533 , 151 , 8173 
 176 , 49 , 2316 
 923 , 262 , 8462 
 828 , 5 , 9079 
 452 , 239 , 4137 
 247 , 211 , 1632 
 991 , 208 , 8585 
 211 , 10 , 5755 
 14 , 74 , 61 
 569 , 214 , 5857 
 327 , 93 , 1736 
 167 , 163 , 8382 
 310 , 144 , 4039 
 786 , 126 , 7583 
 195 , 2 , 7405 
 690 , 196 , 4895 
 808 , 187 , 5965 
 549 , 22 , 2395 
 513 , 208 , 6830 
 263 , 100 , 2460 
 463 , 231 , 3148 
 579 , 137 , 4900 
 550 , 53 , 1651 
 347 , 155 , 1980 
 654 , 63 , 2546 
 872 , 247 , 3831 
 722 , 259 , 3422 
 85 , 24 , 4696 
 816 , 20 , 389 
 212 , 93 , 1426 
 332 , 162 , 1709 
 321 , 59 , 2603 
 75 , 79 , 4423 
 496 , 6 , 6535 
 536 , 99 , 3466 
 261 , 242 , 936 
 359 , 102 , 7043 
 211 , 60 , 6644 
 830 , 246 , 6652 
 843 , 112 , 6641 
 381 , 108 , 3173 
 466 , 144 , 9031 
 436 , 165 , 4293 
 452 , 283 , 4759 
 112 , 31 , 3475 
 340 , 111 ,  
 277 , 79 , 2086 
 36 , 216 , 930 
 528 , 256 , 1913 
 770 , 171 , 9465 
 917 , 184 , 665 
 756 , 239 , 9855 
 312 , 23 , 9692 
 143 , 37 , 3010 
 794 , 69 , 2146 
 958 , 15 , 9773 
 988 , 280 , 3272 
 562 , 107 , 665 
 628 , 226 , 6482 
 200 , 276 , 6533 
 500 , 236 , 306 
 33 , 184 , 8210 
 965 , 273 , 3889 
 498 , 264 , 5366 
 186 , 53 , 8635 
 552 , 34 , 4147 
 516 , 85 , 9134 
 284 , 138 , 3958 
 146 , 27 , 7504 
 155 , 44 , 4116 
 331 , 94 , 6468 
 451 , 128 , 7852 
 89 , 59 , 9322 
 348 , 97 , 5744 
 20 , 275 , 189 
 319 , 87 , 9287 
 108 , 255 , 4118 
 645 , 53 , 607 
 137 , 125 , 6893 
 83 , 235 , 8505 
 439 , 169 , 459 
 603 , 43 , 2900 
 184 , 52 , 1509 
 545 , 132 , 5231 
 520 , 193 , 9724 
 475 , 207 , 1572 
 129 , 37 , 2017 
 984 , 42 , 9593 
 208 , 220 , 2276 
 33 , 85 , 6762 
 531 , 245 , 193 
 15 , 279 , 271 
 417 , 118 , 560 
 333 , 254 , 110 
 5 , 160 , 6345 
 587 , 208 , 8431 
 206 , 155 , 9284 
 651 , 185 , 3665 
 578 , 231 , 5658 
 987 , 280 , 611 
 91 , 26 , 4341 
 177 , 224 , 8128 
 364 , 190 , 3427 
 636 , 212 , 7797 
 323 , 78 , 2997 
 264 , 56 , 2813 
 555 , 180 , 533 
 638 , 209 , 3947 
 239 , 45 , 2821 
 493 , 266 , 2859 
 87 , 43 , 5655 
 774 , 228 , 2665 
 411 , 265 ,  
 334 , 274 , 3772 
 469 , 107 , 7977 
 225 , 193 , 6074 
 664 , 132 , 7407 
 232 , 142 , 6701 
 976 , 71 , 8659 
 269 , 130 , 5642 
 441 , 281 , 7063 
 486 , 44 , 2130 
 564 , 202 , 9541 
 337 , 226 , 1681 
 895 , 83 , 741 
 615 , 99 , 3923 
 386 , 11 , 6196 
 309 , 88 , 7292 
 134 , 221 , 9212 
 374 , 68 , 9400 
 628 , 216 , 1758 
 400 , 71 , 2 
 349 , 106 , 452 
 454 , 129 , 4949 
 421 , 210 , 6281 
 807 , 229 , 4164 
 328 , 137 , 2332 
 437 , 124 , 9474 
 758 , 55 , 3713 
 495 , 138 , 2234 
 652 , 27 , 6911 
 304 , 111 , 1038 
 680 , 280 , 8070 
 61 , 238 , 6771 
 691 , 43 , 9417 
 675 , 18 , 1107 
 338 , 14 , 7528 
 179 , 127 , 6499 
 353 , 148 , 2583 
 495 , 251 , 4037 
 447 , 76 , 8939 
 956 , 13 , 1730 
 172 , 114 , 625 
 306 , 101 , 8023 
 170 , 282 , 8596 
 690 , 266 , 8482 
 77 , 22 , 4800 
 536 , 247 , 6446 
 389 , 130 , 2685 
 926 , 262 , 3873 
 385 , 46 , 6801 
 591 , 93 , 5522 
 163 , 271 , 1321 
 179 , 261 , 4548 
 258 , 50 , 1062 
 236 , 255 , 2856 
 17 , 123 , 5202 
 30 , 137 , 7716 
 442 , 65 , 7492 
 371 , 162 , 3813 
 521 , 56 , 3741 
 295 , 9 , 7934 
 656 , 87 , 2988 
 923 , 217 , 6424 
 438 , 104 , 8732 
 126 , 170 , 6024 
 168 , 48 , 4060 
 489 , 248 , 2770 
 642 , 184 , 2265 
 26 , 65 , 9635 
 111 , 85 , 6395 
 887 , 168 , 9698 
 790 , 224 , 4708 
 674 , 254 , 5175 
 655 , 276 , 461 
 949 , 203 , 28 
 850 , 241 , 9378 
 856 , 5 , 2430 
 294 , 131 , 6354 
 692 , 228 , 7799 
 12 , 207 , 9364 
 369 , 174 , 5886 
 549 , 278 , 6788 
 731 , 76 , 9840 
 196 , 92 , 5434 
 767 , 217 , 1389 
 435 , 123 , 9717 
 68 , 19 , 3522 
 377 , 188 , 5708 
 712 , 71 , 6560 
 594 , 179 , 5905 
 649 , 161 , 9812 
 62 , 62 , 9008 
 375 , 269 , 8771 
 66 , 195 , 295 
 238 , 68 , 1004 
 759 , 210 , 8742 
 687 , 180 , 4202 
 553 , 281 , 9292 
 394 , 112 , 2571 
 728 , 218 , 4422 
 202 , 58 ,  
 63 , 63 , 2030 
 228 , 65 , 4181 
 370 , 177 , 3051 
 611 , 162 , 7479 
 371 , 153 , 7103 
 981 , 18 , 813 
 524 , 269 , 6147 
 458 , 130 , 4087 
 472 , 14 , 1034 
 525 , 118 , 3479 
 557 , 6 , 2772 
 432 , 121 , 1362 
 568 , 238 , 9693 
 623 , 165 , 4450 
 51 , 15 , 7856 
 482 , 12 , 1145 
 462 , 125 , 3149 
 396 , 170 , 990 
 259 , 47 , 7343 
 397 , 29 , 6307 
 212 , 60 , 537 
 999 , 113 , 7062 
 600 , 170 , 5705 
 687 , 208 , 3730 
 278 , 106 , 6583 
 805 , 238 , 689 
 208 , 59 , 5938 
 599 , 208 , 4880 
 9 , 277 , 9457 
 392 , 61 , 1286 
 186 , 7 , 5176 
 107 , 19 , 3138 
 49 , 10 , 3782 
 529 , 150 , 3377 
 722 , 111 , 7333 
 877 , 213 , 1705 
 256 , 182 , 3737 
 397 , 214 , 2360 
 760 , 65 , 8331 
 374 , 106 , 576 
 646 , 34 , 3570 
 573 , 58 , 9435 
 792 , 57 , 4674 
 946 , 61 , 3081 
 721 , 155 , 3132 
 267 , 225 , 8449 
 246 , 31 , 9316 
 839 , 31 , 4320 
 31 , 54 , 2439 
 84 , 199 , 9860 
 249 , 55 , 5593 
 395 , 112 , 3211 
 794 , 65 , 1949 
 670 , 190 , 6265 
 273 , 281 , 3884 
 440 , 233 , 4969 
 698 , 178 , 8477 
 892 , 253 , 9322 
 198 , 56 , 895 
 41 , 198 , 6414 
 854 , 242 , 4875 
 836 , 61 , 1267 
 748 , 137 , 4631 
 835 , 237 , 9749 
 620 , 112 , 8304 
 955 , 271 , 9635 
 790 , 112 , 7581 
 924 , 89 , 6315 
 501 , 54 , 7118 
 299 , 85 , 6151 
 42 , 113 , 7409 
 523 , 195 , 788 
 346 , 105 , 2660 
 820 , 225 , 6767 
 981 , 278 , 2737 
 993 , 2 , 1103 
 851 , 56 , 2388 
 276 , 110 , 2624 
 47 , 54 , 597 
 581 , 165 , 8134 
 676 , 208 , 1374 
 812 , 29 , 1618 
 604 , 155 , 2440 
 278 , 79 , 9597 
 803 , 6 , 5694 
 849 , 178 , 1964 
 511 , 238 , 1188 
 120 , 103 , 7518 
 867 , 153 , 9493 
 158 , 161 , 2363 
 400 , 36 , 3228 
 751 , 213 , 4416 
 23 , 158 , 1465 
 581 , 151 , 1917 
 124 , 148 , 5701 
 275 , 257 , 2303 
 723 , 205 , 4803 
 51 , 104 , 4926 
 135 , 233 , 4777 
 762 , 168 , 3498 
 814 , 113 , 868 
 796 , 226 , 3000 
 918 , 260 , 7203 
 72 , 252 , 6289 
 971 , 86 , 2451 
 419 , 144 , 4804 
 27 , 8 , 551 
 191 , 124 , 5183 
 785 , 195 , 3527 
 245 , 279 , 2781 
 626 , 178 , 2581 
 612 , 69 , 5853 
 522 , 199 , 8724 
 618 , 175 , 2761 
 210 , 273 , 5040 
 384 , 214 , 3257 
 683 , 189 , 8827 
 834 , 58 , 5034 
 679 , 231 , 4055 
 70 , 217 , 6340 
 733 , 33 , 8446 
 752 , 9 , 63 
 374 , 219 , 6822 
 621 , 176 , 4754 
 745 , 50 , 2922 
 631 , 183 , 2992 
 684 , 37 , 9324 
 460 , 237 , 743 
 211 , 77 , 1065 
 483 , 22 , 434 
 285 , 81 , 6300 
 641 , 236 , 7463 
 564 , 160 , 7847 
 810 , 170 , 7100 
 741 , 52 , 7266 
 512 , 266 , 8374 
 507 , 52 , 4415 
 524 , 186 , 6152 
 198 , 276 ,  
 514 , 146 , 7146 
 37 , 171 , 889 
 680 , 114 , 1412 
 635 , 192 , 6006 
 40 , 158 , 3990 
 647 , 267 , 6712 
 712 , 250 , 9783 
 727 , 14 , 7376 
 548 , 266 , 5692 
 796 , 162 , 8704 
 315 , 218 , 6877 
 239 , 68 , 2444 
 777 , 147 , 3476 
 707 , 157 , 9769 
 353 , 17 , 871 
 113 , 135 , 8438 
 130 , 105 , 5052 
 662 , 7 , 804 
 596 , 85 , 6178 
 907 , 203 , 2449 
 930 , 186 , 3366 
 695 , 107 , 9459 
 192 , 55 , 5481 
 165 , 47 , 9809 
 772 , 174 , 4118 
 842 , 198 , 3093 
 894 , 226 , 6481 
 696 , 193 , 5119 
 585 , 30 , 8006 
 718 , 124 , 1624 
 26 , 8 , 5496 
 750 , 162 , 6666 
 393 , 3 , 8842 
 537 , 66 , 2675 
 761 , 85 , 7889 
 578 , 46 , 3165 
 853 , 202 , 4927 
 325 , 101 , 2440 
 783 , 62 , 6074 
 117 , 192 , 110 
 575 , 84 , 4971 
 599 , 170 , 5546 
 250 , 54 , 7300 
 605 , 76 , 620 
 202 , 143 , 3866 
 357 , 237 , 8622 
 754 , 217 , 6958 
 876 , 79 , 6531 
 593 , 144 , 6591 
 341 , 35 , 9410 
 772 , 230 , 2047 
 577 , 260 , 6462 
 13 , 251 , 2195 
 657 , 267 ,  
 318 , 90 , 1966 
 506 , 39 , 2785 
 197 , 117 , 7687 
 943 , 68 , 5409 
 726 , 18 , 1604 
 857 , 243 , 1888 
 148 , 42 , 896 
 265 , 58 , 231 
 985 , 267 , 4664 
 976 , 143 , 9371 
 902 , 154 , 4068 
 869 , 56 , 3208 
 749 , 65 , 211 
 289 , 82 , 3602 
 469 , 72 , 801 
 764 , 254 , 1880 
 231 , 216 , 7706 
 15 , 5 , 3510 
 263 , 228 , 2612 
 398 , 176 , 4730 
 128 , 120 , 6068 
 946 , 17 , 7478 
 401 , 53 , 7821 
 740 , 263 , 2158 
 473 , 188 , 4860 
 791 , 220 , 5943 
 277 , 265 , 5496 
 944 , 147 , 6135 
 582 , 49 , 9950 
 902 , 279 , 8528 
 913 , 177 , 8596 
 342 , 32 , 9577 
 474 , 194 , 9034 
 925 , 20 , 4470 
 345 , 259 , 6875 
 979 , 47 , 9891 
 884 , 213 , 201 
 476 , 135 , 7757 
 972 , 83 , 3322 
 289 , 103 , 552 
 530 , 150 , 5177 
 948 , 26 , 9879 
 952 , 186 , 307 
 28 , 195 , 6176 
 490 , 205 , 3232 
 391 , 87 , 7413 
 270 , 173 , 3654 
 106 , 136 , 5019 
 561 , 7 , 6157 
 498 , 173 , 4651 
 25 , 103 , 8886 
 704 , 226 , 5900 
 453 , 32 , 9436 
 775 , 76 , 1731 
 887 , 148 , 6128 
 632 , 74 , 4489 
 86 , 269 , 4965 
 720 , 138 , 5528 
 577 , 164 , 548 
 286 , 81 , 5662 
 583 , 262 , 6392 
 781 , 179 , 4761 
 914 , 9 , 281 
 448 , 272 , 6136 
 560 , 249 , 774 
 668 , 123 ,  
 932 , 146 , 4492 
 741 , 46 , 4174 
 876 , 107 , 5741 
 89 , 26 , 6727 
 49 , 42 , 910 
 45 , 81 , 1678 
 30 , 205 , 9950 
 809 , 125 , 187 
 734 , 26 , 2060 
 651 , 94 , 9553 
 296 , 114 , 6189 
 928 , 142 , 7170 
 449 , 58 , 1644 
 356 , 101 , 8927 
 757 , 48 , 7448 
 739 , 130 , 2288 
 579 , 140 , 477 
 925 , 160 , 9979 
 623 , 177 , 5299 
 165 , 234 , 9642 
 514 , 283 , 2696 
 418 , 119 , 141 
 823 , 156 ,  
 483 , 185 , 7303 
 822 , 61 , 8343 
 975 , 76 , 2386 
 746 , 255 , 4926 
 868 , 3 , 4674 
 283 , 125 , 7208 
 657 , 255 , 7661 
 990 , 18 , 4160 
 467 , 198 , 416 
 158 , 229 , 9597 
 999 , 82 , 4171 
 838 , 225 , 5402 
 373 , 128 , 8740 
 874 , 29 , 3238 
 693 , 265 , 7913 
 183 , 132 , 8292 
 922 , 22 , 5246 
 737 , 22 , 2972 
 73 , 191 , 8937 
 178 , 51 , 5712 
 861 , 54 , 7376 
 348 , 244 , 2178 
 652 , 128 , 9939 
 562 , 80 , 7319 
 793 , 63 , 3320 
 538 , 34 , 6601 
 548 , 133 , 3101 
 987 , 39 , 3373 
 101 , 133 , 5914 
 336 , 96 , 4783 
 933 , 16 , 4983 
 961 , 124 , 6495 
 570 , 28 , 8078 
 612 , 174 , 4351 
 454 , 205 , 6871 
 758 , 248 , 7399 
 240 , 250 , 4341 
 242 , 110 , 5985 
 968 , 202 , 7005 
 3 , 1 , 2741 
 95 , 54 , 2526 
 270 , 77 , 7900 
 105 , 199 , 9137 
 422 , 196 , 6592 
 852 , 260 , 2999 
 69 , 160 , 6243 
 944 , 204 , 187 
 65 , 101 , 4209 
 511 , 158 , 4375 
 141 , 29 , 2185 
 548 , 155 , 4732 
 48 , 213 , 2326 
 68 , 93 , 705 
 793 , 69 , 6985 
 360 , 102 , 2765 
 89 , 225 , 5124 
 912 , 217 , 8404 
 915 , 279 , 5067 
 971 , 192 , 1605 
 285 , 252 , 8073 
 640 , 276 , 4107 
 131 , 217 , 4288 
 661 , 169 , 8246 
 554 , 103 , 5634 
 830 , 214 , 4614 
 616 , 242 , 7677 
 852 , 197 , 7324 
 724 , 238 , 4389 
 54 , 107 , 6368 
 798 , 18 , 513 
 463 , 165 , 3951 
 29 , 195 , 9262 
 880 , 103 , 5968 
 846 , 190 , 6195 
 637 , 280 , 3185 
 744 , 261 , 9476 
 157 , 45 , 3042 
 494 , 215 , 3347 
 517 , 104 , 4320 
 658 , 187 , 7078 
 690 , 113 , 6414 
 527 , 32 , 8892 
 579 , 164 , 8998 
 890 , 104 , 3729 
 682 , 224 , 50 
 490 , 87 , 2657 
 302 , 32 , 5789 
 980 , 243 , 1093 
 1000 , 72 , 1585 
 644 , 264 , 1747 
 156 , 32 , 8996 
 1 , 254 , 9274 
 470 , 201 , 4379 
 129 , 233 , 8933 
 48 , 9 , 8634 
 36 , 121 , 8239 
